,date_of_birth,date_of_photo_shoot,face_score,file_path,age
9531,1967-05-24,1991,2.67089943823,82/1511482_1967-05-24_1991.jpg,24
9533,1976-11-19,2012,0.874877447227,72/15115572_1976-11-19_2012.jpg,36
9534,1973-07-25,2002,2.19759350623,09/1511609_1973-07-25_2002.jpg,29
9535,1986-11-23,2012,1.91978631062,87/15116987_1986-11-23_2012.jpg,26
9536,1987-01-27,2010,4.754169797,30/15117630_1987-01-27_2010.jpg,23
9537,1957-08-21,1986,3.6152230109,82/1511782_1957-08-21_1986.jpg,29
9538,1957-03-19,2011,4.16452615963,69/15117869_1957-03-19_2011.jpg,54
9540,1909-12-07,1947,1.90783216444,47/15119647_1909-12-07_1947.jpg,38
9541,1967-08-16,2012,2.58996460894,61/15119761_1967-08-16_2012.jpg,45
9542,1991-03-15,2006,3.68423732902,57/15120257_1991-03-15_2006.jpg,15
9546,1966-06-13,2010,4.05690996049,86/15122486_1966-06-13_2010.jpg,44
9548,1983-10-05,2015,4.91060525612,39/1512539_1983-10-05_2015.jpg,32
9550,1977-03-15,2008,2.02204309722,11/1512711_1977-03-15_2008.jpg,31
9551,1968-01-04,2003,1.88726778115,19/1512819_1968-01-04_2003.jpg,35
9553,1985-09-17,2014,4.34861210989,65/15130165_1985-09-17_2014.jpg,29
9555,1903-01-20,1942,2.90317717016,74/15130774_1903-01-20_1942.jpg,39
9557,1989-04-04,2008,4.17742129126,08/15131908_1989-04-04_2008.jpg,19
9560,1986-10-23,2008,4.15965146041,89/15132889_1986-10-23_2008.jpg,22
9561,1943-12-08,1968,2.0428480823,13/15135713_1943-12-08_1968.jpg,25
9562,1954-08-06,2014,2.59773522547,13/15136713_1954-08-06_2014.jpg,60
9563,1964-03-28,2013,5.16567861935,90/1513690_1964-03-28_2013.jpg,49
9565,1969-03-24,2013,3.46501472682,35/1513735_1969-03-24_2013.jpg,44
9566,1978-06-10,2013,1.11873766846,04/15137804_1978-06-10_2013.jpg,35
9567,1959-06-11,2012,4.32497427866,81/151381_1959-06-11_2012.jpg,53
9568,1964-01-15,2014,1.82828374994,45/15138845_1964-01-15_2014.jpg,50
9569,1957-07-09,2010,2.2757376863,89/151389_1957-07-09_2010.jpg,53
9570,1933-03-19,1973,4.02975828795,98/151398_1933-03-19_1973.jpg,40
9571,1973-01-12,2014,4.28189335289,01/15140801_1973-01-12_2014.jpg,41
9572,1936-07-09,2007,2.97990535063,08/151408_1936-07-09_2007.jpg,71
9573,1940-10-03,1972,4.42985741404,79/1514179_1940-10-03_1972.jpg,32
9574,1985-03-07,2011,3.9451049673,13/15143613_1985-03-07_2011.jpg,26
9576,1986-02-23,2009,1.37658784732,07/15143707_1986-02-23_2009.jpg,23
9580,1977-06-14,2013,3.22437002616,18/15143918_1977-06-14_2013.jpg,36
9581,1985-11-29,2011,1.97555758791,49/15143949_1985-11-29_2011.jpg,26
9582,1985-07-11,2013,4.49079637231,85/15143985_1985-07-11_2013.jpg,28
9583,1934-06-11,2010,3.53384793332,42/151442_1934-06-11_2010.jpg,76
9584,1960-01-28,2009,3.63391845606,18/15145118_1960-01-28_2009.jpg,49
9586,1892-02-17,1940,3.46474610282,63/1514563_1892-02-17_1940.jpg,48
9587,1990-08-01,2014,4.19933680373,51/15145951_1990-08-01_2014.jpg,24
9588,1944-04-29,2013,4.01423601468,59/151459_1944-04-29_2013.jpg,69
9589,1986-09-07,2012,1.36790327606,55/15146155_1986-09-07_2012.jpg,26
9590,1957-01-13,2005,0.961997036465,34/1514634_1957-01-13_2005.jpg,48
9591,1899-09-01,1958,0.818706471205,77/15146677_1899-09-01_1958.jpg,59
9592,1943-12-20,2005,4.39407362058,28/1514728_1943-12-20_2005.jpg,62
9593,1943-12-28,1955,4.536554396,62/15147462_1943-12-28_1955.jpg,12
9594,1964-01-06,2015,2.8319531617,96/15147996_1964-01-06_2015.jpg,51
9595,1960-11-21,2008,1.468769732,20/1515020_1960-11-21_2008.jpg,48
9596,1911-08-12,1964,2.60234506799,14/151514_1911-08-12_1964.jpg,53
9597,1956-06-04,2013,2.61782707949,76/1515176_1956-06-04_2013.jpg,57
9598,1990-04-18,2010,5.23860737509,44/15152144_1990-04-18_2010.jpg,20
9599,1915-02-04,2005,4.04137958679,32/151532_1915-02-04_2005.jpg,90
9600,1928-12-29,2012,1.30594311824,34/151534_1928-12-29_2012.jpg,84
9601,1897-10-29,1950,3.98367598151,71/1515371_1897-10-29_1950.jpg,53
9604,1937-09-09,2009,1.83663233363,05/1515505_1937-09-09_2009.jpg,72
9606,1989-07-27,2011,3.29428804073,27/15155627_1989-07-27_2011.jpg,22
9607,1917-04-26,2006,2.65295584573,55/15155_1917-04-26_2006.jpg,89
9609,1964-01-13,2008,1.67791881587,79/151579_1964-01-13_2008.jpg,44
9610,1956-03-17,2012,2.67598880726,83/151583_1956-03-17_2012.jpg,56
9611,1986-02-28,2011,4.57931317923,13/15158413_1986-02-28_2011.jpg,25
9612,1960-11-17,2005,5.12899037222,85/151585_1960-11-17_2005.jpg,45
9613,1980-09-26,2005,2.69992227998,27/1515927_1980-09-26_2005.jpg,25
9614,1975-06-25,2010,3.91429623113,02/15159302_1975-06-25_2010.jpg,35
9615,1968-09-18,2004,4.25084187199,76/1516176_1968-09-18_2004.jpg,36
9616,1943-09-10,2007,2.83266420344,52/1516352_1943-09-10_2007.jpg,64
9617,1986-03-28,2009,1.30364585388,67/15164067_1986-03-28_2009.jpg,23
9619,1914-12-30,1956,5.13347408874,24/1516424_1914-12-30_1956.jpg,42
9620,1980-10-15,2002,2.41857143636,62/1516562_1980-10-15_2002.jpg,22
9622,1931-06-16,2006,1.92273511338,82/151682_1931-06-16_2006.jpg,75
9624,1983-10-29,2012,3.77472595456,40/15169040_1983-10-29_2012.jpg,29
9625,1985-05-23,2009,3.56021867532,25/15170225_1985-05-23_2009.jpg,24
9631,1988-10-07,2015,3.67629623519,79/15172779_1988-10-07_2015.jpg,27
9632,1968-10-17,2007,1.06183047521,27/151727_1968-10-17_2007.jpg,39
9633,1988-01-12,2011,0.865381740042,76/15173676_1988-01-12_2011.jpg,23
9634,1921-02-07,1940,2.59365095878,05/15174005_1921-02-07_1940.jpg,19
9637,1987-02-10,2010,1.740239223,56/15176856_1987-02-10_2010.jpg,23
9638,1975-01-12,2005,4.35510414163,90/1517690_1975-01-12_2005.jpg,30
9639,1945-07-30,2013,3.91743077944,07/1517707_1945-07-30_2013.jpg,68
9642,1928-03-11,1956,3.64756241437,83/15179383_1928-03-11_1956.jpg,28
9643,1965-04-17,2014,4.01593929585,47/1518047_1965-04-17_2014.jpg,49
9644,1946-08-30,1987,4.53192026034,14/151814_1946-08-30_1987.jpg,41
9645,1974-12-02,2014,3.86217847268,47/15181647_1974-12-02_2014.jpg,40
9647,1982-11-10,2009,5.65634635909,61/15185261_1982-11-10_2009.jpg,27
9648,1971-07-23,2012,3.46583161471,51/15186251_1971-07-23_2012.jpg,41
9650,1901-05-31,1943,3.95450283775,91/15187291_1901-05-31_1943.jpg,42
9651,1976-12-07,2010,5.21088433509,80/15188580_1976-12-07_2010.jpg,34
9652,1901-10-24,1959,2.52662672828,64/15190364_1901-10-24_1959.jpg,58
9653,1915-02-01,1953,1.14491421438,03/151903_1915-02-01_1953.jpg,38
9654,1989-04-18,2011,0.868623003108,15/151915_1989-04-18_2011.jpg,22
9655,1975-03-31,2008,2.92971120145,58/1519358_1975-03-31_2008.jpg,33
9656,1933-11-15,1971,3.96877210847,24/1519424_1933-11-15_1971.jpg,38
9658,1911-05-27,1944,4.60241667861,49/151949_1911-05-27_1944.jpg,33
9661,1936-08-01,1996,4.7566514016,59/151959_1936-08-01_1996.jpg,60
9662,1913-04-13,1945,0.84281002804,68/15196668_1913-04-13_1945.jpg,32
9663,1963-03-14,2008,1.32863564884,85/1519685_1963-03-14_2008.jpg,45
9665,1988-09-07,2009,4.68787225055,73/25100173_1988-09-07_2009.jpg,21
9667,1989-08-11,2009,3.26202814397,70/25100370_1989-08-11_2009.jpg,20
9668,1942-11-24,2012,3.20212313204,11/251011_1942-11-24_2012.jpg,70
9669,1979-02-10,2006,5.51461331774,34/2510134_1979-02-10_2006.jpg,27
9670,1989-06-01,2015,3.006051609,29/25101629_1989-06-01_2015.jpg,26
9671,1990-05-03,2015,2.13148612519,27/25102027_1990-05-03_2015.jpg,25
9672,1914-11-29,1950,2.65832391512,14/25102814_1914-11-29_1950.jpg,36
9674,1990-01-05,2012,0.764169595392,15/25105915_1990-01-05_2012.jpg,22
9676,1974-10-31,2009,2.94718382657,25/25106425_1974-10-31_2009.jpg,35
9677,1961-07-01,1989,1.76990898997,72/2510772_1961-07-01_1989.jpg,28
9678,1933-09-08,2015,3.73817084949,81/251081_1933-09-08_2015.jpg,82
9679,1970-04-12,2012,3.2010290574,86/25108286_1970-04-12_2012.jpg,42
9680,1990-10-07,2012,3.16141081532,68/25110068_1990-10-07_2012.jpg,22
9683,1924-04-03,1996,3.02248829439,33/2511133_1924-04-03_1996.jpg,72
9686,1982-08-07,2012,4.38290001969,47/2511247_1982-08-07_2012.jpg,30
9687,1956-08-04,1992,2.01961294875,52/25113852_1956-08-04_1992.jpg,36
9688,1978-03-30,2011,3.00924137877,16/2511516_1978-03-30_2011.jpg,33
9689,1979-08-11,2012,4.23579387634,20/25115820_1979-08-11_2012.jpg,33
9692,1988-04-28,2012,1.61496094362,11/25120011_1988-04-28_2012.jpg,24
9693,1968-10-16,2013,4.08776832986,32/25120532_1968-10-16_2013.jpg,45
9696,1940-12-19,1973,2.8854372854,23/25123_1940-12-19_1973.jpg,33
9697,1965-06-08,2005,3.59512542918,01/2512501_1965-06-08_2005.jpg,40
9698,1986-11-12,2011,2.36644918503,32/25125832_1986-11-12_2011.jpg,25
9699,1975-09-19,2007,4.57309784503,51/25128051_1975-09-19_2007.jpg,32
9700,1927-01-29,2008,4.74689135649,13/2512813_1927-01-29_2008.jpg,81
9701,1914-06-23,1940,1.98094649766,27/2512827_1914-06-23_1940.jpg,26
9702,1986-08-09,2012,2.19109183709,50/25128450_1986-08-09_2012.jpg,26
9703,1984-07-18,2014,0.838153953121,21/25128521_1984-07-18_2014.jpg,30
9704,1933-07-31,2011,4.3209788904,74/2512874_1933-07-31_2011.jpg,78
9705,1982-05-17,2010,2.62283856818,78/2512878_1982-05-17_2010.jpg,28
9707,1951-07-14,2005,3.44926602871,97/251297_1951-07-14_2005.jpg,54
9709,1988-06-20,2007,1.97065885416,76/25130876_1988-06-20_2007.jpg,19
9710,1987-06-10,2008,1.24192511827,02/25131202_1987-06-10_2008.jpg,21
9711,1943-01-14,1994,5.22871962411,56/2513256_1943-01-14_1994.jpg,51
9713,1965-05-16,2008,2.30767513137,09/2513409_1965-05-16_2008.jpg,43
9714,1938-01-13,2013,1.09986657602,93/2513493_1938-01-13_2013.jpg,75
9715,1988-08-25,2010,2.00872472731,88/25135188_1988-08-25_2010.jpg,22
9716,1962-04-23,2011,2.3629476818,22/25135522_1962-04-23_2011.jpg,49
9717,1994-04-26,2015,3.99053300612,15/25135615_1994-04-26_2015.jpg,21
9718,1975-05-12,2005,3.94936806655,64/2513564_1975-05-12_2005.jpg,30
9719,1989-05-06,2012,2.99817378657,03/25135903_1989-05-06_2012.jpg,23
9720,1871-07-05,1945,1.44794203524,64/25136464_1871-07-05_1945.jpg,74
9721,1989-08-10,2012,2.94100314382,69/25137469_1989-08-10_2012.jpg,23
9722,1993-10-02,2012,3.59080830802,98/25138998_1993-10-02_2012.jpg,19
9723,1951-05-01,2006,2.13850132924,82/2513982_1951-05-01_2006.jpg,55
9724,1949-01-28,2008,3.65229273011,37/25141437_1949-01-28_2008.jpg,59
9725,1960-12-22,2009,4.23758162208,95/2514195_1960-12-22_2009.jpg,49
9726,1941-05-22,1974,1.48971231402,27/25143027_1941-05-22_1974.jpg,33
9727,1985-05-01,2010,1.98581845627,39/2514339_1985-05-01_2010.jpg,25
9728,1981-10-14,2012,4.9779522823,56/25144456_1981-10-14_2012.jpg,31
9729,1957-06-07,2013,4.58929893563,46/25144546_1957-06-07_2013.jpg,56
9730,1984-07-24,2007,1.96039661678,28/25145528_1984-07-24_2007.jpg,23
9732,1920-05-26,1950,4.89794528628,47/25147_1920-05-26_1950.jpg,30
9735,1981-02-05,2007,1.53921320553,65/25150165_1981-02-05_2007.jpg,26
9737,1981-02-20,2009,2.18699772753,56/2515156_1981-02-20_2009.jpg,28
9738,1978-10-20,2013,5.75144887825,82/25151882_1978-10-20_2013.jpg,35
9739,1945-12-21,2013,2.37173328328,54/25153054_1945-12-21_2013.jpg,68
9740,1982-06-17,2014,3.33420122484,47/25153547_1982-06-17_2014.jpg,32
9742,1990-02-13,2013,4.14457825813,27/25155027_1990-02-13_2013.jpg,23
9743,1982-02-11,2013,4.44392249045,05/2515605_1982-02-11_2013.jpg,31
9744,1979-09-05,2007,4.10483799496,62/25156262_1979-09-05_2007.jpg,28
9747,1991-09-06,2013,1.15454758793,01/25158901_1991-09-06_2013.jpg,22
9748,1991-09-20,2011,4.11430469554,12/25159812_1991-09-20_2011.jpg,20
9749,1936-11-24,2010,3.23145991349,76/2516176_1936-11-24_2010.jpg,74
9751,1986-08-15,2011,1.13208479175,16/25162116_1986-08-15_2011.jpg,25
9752,1910-01-26,1966,3.70035740354,80/2516480_1910-01-26_1966.jpg,56
9753,1963-12-20,2011,4.99701359958,22/25166722_1963-12-20_2011.jpg,48
9755,1920-07-10,1948,1.91698865378,39/25167039_1920-07-10_1948.jpg,28
9756,1992-06-09,2013,4.99292240401,36/25168436_1992-06-09_2013.jpg,21
9757,1983-05-29,2013,5.19248450976,51/25168551_1983-05-29_2013.jpg,30
9758,1990-08-16,2014,3.74384310593,00/25168600_1990-08-16_2014.jpg,24
9763,1984-08-03,2009,4.58375567837,85/2516985_1984-08-03_2009.jpg,25
9764,1981-05-31,2010,4.39772338972,10/2517010_1981-05-31_2010.jpg,29
9765,1940-11-03,2012,3.91292394954,92/25173592_1940-11-03_2012.jpg,72
9766,1950-04-28,2009,2.86578980029,38/251738_1950-04-28_2009.jpg,59
9767,1977-07-02,2007,3.16719958014,45/2517445_1977-07-02_2007.jpg,30
9768,1951-01-31,2010,5.63396324612,92/25174592_1951-01-31_2010.jpg,59
9769,1988-11-08,2011,3.31124445142,36/25177236_1988-11-08_2011.jpg,23
9773,1933-10-22,1986,2.57545844163,86/251786_1933-10-22_1986.jpg,53
9774,1986-10-28,2015,5.05823347764,67/25179767_1986-10-28_2015.jpg,29
9775,1955-05-23,2002,2.77800874848,81/2517981_1955-05-23_2002.jpg,47
9776,1989-12-05,2013,2.53333535743,57/25180857_1989-12-05_2013.jpg,24
9777,1988-04-20,2012,3.66126385283,53/25181753_1988-04-20_2012.jpg,24
9778,1990-02-11,2011,2.7985644911,73/25181873_1990-02-11_2011.jpg,21
9779,1989-04-15,2009,1.85325065883,25/25182625_1989-04-15_2009.jpg,20
9782,1931-11-13,1972,3.51563271039,46/2518646_1931-11-13_1972.jpg,41
9783,1992-10-23,2012,1.98675487113,12/25186712_1992-10-23_2012.jpg,20
9786,1987-03-15,2014,2.40116998557,81/25187881_1987-03-15_2014.jpg,27
9789,1963-03-14,2006,1.86488945795,71/25189171_1963-03-14_2006.jpg,43
9790,1988-03-11,2013,4.31675848339,41/25189941_1988-03-11_2013.jpg,25
9792,1904-05-30,1943,2.08778921984,51/2519051_1904-05-30_1943.jpg,39
9793,1990-05-18,2013,1.1366315775,67/25190567_1990-05-18_2013.jpg,23
9794,1935-11-11,1957,3.5401190211,70/2519070_1935-11-11_1957.jpg,22
9797,1988-10-24,2013,3.90391398549,39/25192339_1988-10-24_2013.jpg,25
9798,1989-02-25,2013,5.32070018464,00/25192500_1989-02-25_2013.jpg,24
9799,1976-02-03,2008,4.04637946766,79/25192779_1976-02-03_2008.jpg,32
9800,1989-08-21,2012,3.93672308432,39/25193039_1989-08-21_2012.jpg,23
9802,1989-11-06,2011,4.27275158424,57/25193857_1989-11-06_2011.jpg,22
9806,1974-12-24,2006,2.38074665237,83/2519683_1974-12-24_2006.jpg,32
9807,1969-02-05,2008,3.00459316504,88/25197988_1969-02-05_2008.jpg,39
9808,1984-03-25,2013,4.79598698269,25/25198925_1984-03-25_2013.jpg,29
9809,1990-11-06,2014,2.88729749164,09/25199509_1990-11-06_2014.jpg,24
9811,1986-11-11,2013,3.71321315571,52/35100152_1986-11-11_2013.jpg,27
9812,1973-06-30,2011,1.39976071873,83/35102183_1973-06-30_2011.jpg,38
9814,1964-07-02,2015,3.71639778177,48/351048_1964-07-02_2015.jpg,51
9815,1977-04-24,2008,2.05698409096,92/3510592_1977-04-24_2008.jpg,31
9817,1944-06-17,1979,2.60040220275,71/351071_1944-06-17_1979.jpg,35
9820,1986-07-31,2011,2.84184308021,93/35108093_1986-07-31_2011.jpg,25
9821,1996-01-02,2010,2.22403103598,03/35108403_1996-01-02_2010.jpg,14
9822,1995-02-04,2011,2.72606785238,80/35108780_1995-02-04_2011.jpg,16
9823,1915-04-15,1986,3.12763673558,91/3510891_1915-04-15_1986.jpg,71
9824,1993-04-14,2012,0.83493852575,03/35109403_1993-04-14_2012.jpg,19
9825,1927-07-26,1949,3.17251666541,39/35109539_1927-07-26_1949.jpg,22
9826,1996-02-26,2012,3.65340524609,65/35109765_1996-02-26_2012.jpg,16
9828,1994-06-01,2012,3.03948983557,74/35109974_1994-06-01_2012.jpg,18
9829,1959-01-12,2008,2.17796497528,03/35110103_1959-01-12_2008.jpg,49
9831,1995-07-06,2013,2.25233246794,18/35110118_1995-07-06_2013.jpg,18
9832,1938-12-03,2012,3.7180076424,20/35110520_1938-12-03_2012.jpg,74
9833,1985-01-02,2010,2.01449079339,53/35111553_1985-01-02_2010.jpg,25
9835,1948-08-05,2007,4.36514144183,31/3511331_1948-08-05_2007.jpg,59
9837,1989-02-23,2012,2.8127979542,50/35115050_1989-02-23_2012.jpg,23
9838,1974-04-29,2011,3.80619665952,76/35115176_1974-04-29_2011.jpg,37
9839,1972-07-10,2011,5.15017589012,50/35115850_1972-07-10_2011.jpg,39
9840,1985-03-29,2014,1.47563802383,18/3511618_1985-03-29_2014.jpg,29
9841,1968-01-14,1982,4.30916846198,18/35116518_1968-01-14_1982.jpg,14
9842,1988-12-07,2012,2.48236642989,34/35116834_1988-12-07_2012.jpg,24
9843,1995-05-29,2012,2.72032277841,32/35117032_1995-05-29_2012.jpg,17
9844,1991-02-21,2015,4.88532687571,36/35118336_1991-02-21_2015.jpg,24
9845,1938-12-17,1964,1.64779335623,83/351183_1938-12-17_1964.jpg,26
9846,1996-03-16,2012,4.16593869977,64/35118764_1996-03-16_2012.jpg,16
9847,1928-12-25,1961,4.6875308491,26/3511926_1928-12-25_1961.jpg,33
9848,1934-01-08,1966,2.84097657422,92/351192_1934-01-08_1966.jpg,32
9849,1990-08-02,2011,3.89273976807,76/35119476_1990-08-02_2011.jpg,21
9850,1912-06-04,1955,3.33449933275,58/35120258_1912-06-04_1955.jpg,43
9852,1982-08-09,2013,4.99414538794,35/35126435_1982-08-09_2013.jpg,31
9853,1975-01-08,2013,0.922332628027,03/35127703_1975-01-08_2013.jpg,38
9854,1965-08-14,2011,4.88651752201,03/35128503_1965-08-14_2011.jpg,46
9856,1943-10-05,2009,4.16504958627,38/3512938_1943-10-05_2009.jpg,66
9858,1967-12-05,2002,4.42950977059,72/3513172_1967-12-05_2002.jpg,35
9860,1961-04-20,2011,4.86865813068,75/35132375_1961-04-20_2011.jpg,50
9862,1927-12-17,2013,2.20635729856,23/35133923_1927-12-17_2013.jpg,86
9863,1955-05-25,2012,2.83258991536,00/35135200_1955-05-25_2012.jpg,57
9864,1940-11-21,2007,2.10129397126,62/351362_1940-11-21_2007.jpg,67
9865,1994-05-28,2015,2.89886003377,94/35138594_1994-05-28_2015.jpg,21
9866,1988-04-30,2013,1.1511272082,95/35138895_1988-04-30_2013.jpg,25
9867,1988-07-26,2015,2.65983530981,82/35139082_1988-07-26_2015.jpg,27
9869,1992-12-03,2013,5.06592278989,45/35140045_1992-12-03_2013.jpg,21
9870,1988-07-14,2014,4.52711135677,04/35141304_1988-07-14_2014.jpg,26
9874,1989-01-24,2007,1.60788844322,68/35143668_1989-01-24_2007.jpg,18
9875,1940-09-12,1964,4.0139719294,45/35143945_1940-09-12_1964.jpg,24
9876,1990-02-16,2013,2.42435467341,65/35144565_1990-02-16_2013.jpg,23
9878,1961-06-18,2010,3.16146915447,74/3514674_1961-06-18_2010.jpg,49
9879,1939-08-22,2007,2.99443634973,01/351501_1939-08-22_2007.jpg,68
9880,1992-12-06,2012,3.36415277113,95/35150995_1992-12-06_2012.jpg,20
9882,1981-06-24,2014,2.57604438029,31/35152431_1981-06-24_2014.jpg,33
9883,1911-05-12,1941,0.92333934587,54/35153654_1911-05-12_1941.jpg,30
9885,1951-09-18,2013,3.33041672229,00/35154000_1951-09-18_2013.jpg,62
9887,1977-05-16,2012,3.01927370345,33/35156033_1977-05-16_2012.jpg,35
9889,1970-08-09,2013,3.10901666151,85/35157385_1970-08-09_2013.jpg,43
9890,1965-08-29,2013,4.83112317858,56/35157856_1965-08-29_2013.jpg,48
9894,1955-04-27,2010,3.13212611539,25/35163625_1955-04-27_2010.jpg,55
9898,1979-08-29,2013,3.27700245717,91/35170091_1979-08-29_2013.jpg,34
9899,1984-09-10,2011,2.23995604922,73/3517073_1984-09-10_2011.jpg,27
9900,1992-06-09,2012,3.89389378598,01/35171901_1992-06-09_2012.jpg,20
9902,1988-11-25,2012,2.65302759848,38/35173338_1988-11-25_2012.jpg,24
9904,1973-06-12,2014,4.99956555499,40/35177240_1973-06-12_2014.jpg,41
9905,1988-08-08,2009,4.5236355749,54/35177254_1988-08-08_2009.jpg,21
9906,1969-10-17,2010,4.18284635451,78/351778_1969-10-17_2010.jpg,41
9908,1976-12-23,2009,2.05766911542,17/35184517_1976-12-23_2009.jpg,33
9909,1928-01-01,1954,2.56087984902,33/3518533_1928-01-01_1954.jpg,26
9910,1989-07-22,2012,5.01747745513,69/35186569_1989-07-22_2012.jpg,23
9913,1983-09-18,2009,5.45276466331,71/35188571_1983-09-18_2009.jpg,26
9914,1931-03-29,1975,2.64354657285,89/351889_1931-03-29_1975.jpg,44
9915,1992-08-12,2014,4.52996261827,47/35189147_1992-08-12_2014.jpg,22
9916,1990-01-18,2014,2.11173768179,21/35191121_1990-01-18_2014.jpg,24
9917,1968-06-17,2008,2.02547632231,33/3519133_1968-06-17_2008.jpg,40
9918,1984-05-04,2014,3.90945724429,67/35192167_1984-05-04_2014.jpg,30
9919,1985-02-06,2013,3.89143671827,86/35192286_1985-02-06_2013.jpg,28
9920,1928-08-10,1958,4.45551848612,73/35193473_1928-08-10_1958.jpg,30
9921,1915-05-03,2001,3.93391234754,53/351953_1915-05-03_2001.jpg,86
9922,1989-12-20,2013,1.22614483305,35/35195835_1989-12-20_2013.jpg,24
9924,1983-07-08,2014,3.1609395965,43/35197543_1983-07-08_2014.jpg,31
9926,1962-07-13,2009,3.47601760897,04/451004_1962-07-13_2009.jpg,47
9928,1928-10-27,1960,4.97233415162,73/4510473_1928-10-27_1960.jpg,32
9929,1931-06-06,1960,4.1940117812,95/4510495_1931-06-06_1960.jpg,29
9930,1970-06-10,2012,1.09986053095,50/451050_1970-06-10_2012.jpg,42
9934,1931-04-07,1996,4.22169856553,74/4511074_1931-04-07_1996.jpg,65
9935,1938-09-17,1975,3.77394454681,55/4511255_1938-09-17_1975.jpg,37
9936,1888-11-11,1954,1.20797859883,37/451137_1888-11-11_1954.jpg,66
9938,1977-12-21,2013,3.80874246886,02/45119902_1977-12-21_2013.jpg,36
9939,1986-12-12,2013,3.63702048342,43/45121243_1986-12-12_2013.jpg,27
9940,1967-10-25,2013,4.43835169426,70/45121270_1967-10-25_2013.jpg,46
9941,1953-05-22,2010,1.59804944575,27/451227_1953-05-22_2010.jpg,57
9942,1948-12-01,2011,1.644185189,34/451234_1948-12-01_2011.jpg,63
9943,1954-05-11,2007,1.55550994305,39/451239_1954-05-11_2007.jpg,53
9944,1958-09-22,2006,3.34219932664,81/451281_1958-09-22_2006.jpg,48
9946,1932-06-06,1955,1.62628886118,13/45129913_1932-06-06_1955.jpg,23
9952,1980-08-26,2015,3.65197450314,37/4513237_1980-08-26_2015.jpg,35
9953,1987-10-15,2013,4.44994018979,14/45137914_1987-10-15_2013.jpg,26
9957,1977-03-04,2007,1.37569052573,29/4514129_1977-03-04_2007.jpg,30
9958,1998-10-09,2014,2.92807290866,44/45142144_1998-10-09_2014.jpg,16
9959,1990-04-14,2015,0.777634922686,87/45145787_1990-04-14_2015.jpg,25
9960,1983-08-30,2012,2.52282951672,31/4514731_1983-08-30_2012.jpg,29
9961,1989-12-27,2015,4.87782109099,29/45150629_1989-12-27_2015.jpg,26
9963,1987-08-24,2013,4.34131008348,57/45154257_1987-08-24_2013.jpg,26
9965,1963-06-02,2008,4.56256195416,41/45158741_1963-06-02_2008.jpg,45
9966,1962-06-13,2007,1.90987226994,02/4515902_1962-06-13_2007.jpg,45
9967,1970-02-25,2014,2.48606549238,81/4515981_1970-02-25_2014.jpg,44
9970,1933-02-22,2011,1.62058209909,23/45162923_1933-02-22_2011.jpg,78
9973,1963-11-14,2014,3.51879869132,02/45165502_1963-11-14_2014.jpg,51
9978,1946-05-06,2008,3.61566412335,33/4517633_1946-05-06_2008.jpg,62
9980,1928-09-01,1962,4.33185214158,63/4518063_1928-09-01_1962.jpg,34
9982,1950-11-21,2007,1.79800096942,14/451814_1950-11-21_2007.jpg,57
9983,1983-04-25,2008,3.14531017186,50/4518550_1983-04-25_2008.jpg,25
9984,1876-10-10,1947,2.82293989555,73/45185773_1876-10-10_1947.jpg,71
9985,1995-11-16,2012,2.64825242433,82/45185782_1995-11-16_2012.jpg,17
9986,1906-06-22,1942,3.51348680514,85/45185_1906-06-22_1942.jpg,36
9990,1997-09-26,2015,2.36988293831,16/45187416_1997-09-26_2015.jpg,18
9991,1957-12-19,1981,1.37716411461,10/4519010_1957-12-19_1981.jpg,24
9993,1939-12-28,2012,2.73040707962,69/45192169_1939-12-28_2012.jpg,73
9996,1989-04-01,2014,2.25379897305,92/45197492_1989-04-01_2014.jpg,25
9997,1951-07-01,2001,4.84144313609,17/4519817_1951-07-01_2001.jpg,50
9998,1964-03-09,2015,4.61869097312,17/55117_1964-03-09_2015.jpg,51
